,Open,High,Low,Close,Volume
2024-10-30 11:24:38.580748,162.71370273146803,162.9685126405263,160.44490040966502,161.22358433563002,3227308
2024-10-31 11:24:38.580748,164.42375919011096,164.57323968730543,164.29972522821186,163.49740612250383,3004313
2024-11-01 11:24:38.580748,162.62696297133854,163.33214786315722,162.27698520170313,161.2316819033681,4322655
2024-11-04 11:24:38.580748,162.32214096312276,163.129236492904,161.9088738745321,160.85321001278652,3034931
2024-11-05 11:24:38.580748,163.76516707083988,166.23453686093967,163.47994705104878,161.39513519488025,1560384
2024-11-06 11:24:38.580748,163.93398767328466,164.66722115095567,163.88899807965845,164.982764375278,1597706
2024-11-07 11:24:38.580748,161.6871097288457,162.13140310779707,160.97226501346293,164.2442619777747,4048477
2024-11-08 11:24:38.580748,164.3000659414882,164.8776721013925,161.82679237645976,162.38090006333385,3466758
2024-11-11 11:24:38.580748,164.35793450044028,165.99650835704546,163.57834285461024,162.10084314676686,1483924
2024-11-12 11:24:38.580748,162.02309603032987,163.72130239492745,161.62771051516054,162.48864084039485,2285289
2024-11-13 11:24:38.580748,162.92174102378533,163.11804941240155,161.12333420727066,163.38642217539748,1614220
2024-11-14 11:24:38.580748,164.37679670482285,165.86883015897646,163.30079881378077,165.04419454757783,4540201
2024-11-15 11:24:38.580748,169.34000391537313,170.2197990593008,169.30409275962,167.7477321876037,2034819
2024-11-18 11:24:38.580748,171.3475729124261,171.8225624993262,170.8021216710611,170.1738700519714,1998144
2024-11-19 11:24:38.580748,168.34712251225798,169.23109316272442,167.16809672034353,168.27716913951113,3556289
2024-11-20 11:24:38.580748,170.53221078386895,171.7394944330235,169.68629851465647,170.65208167991224,4700525
2024-11-21 11:24:38.580748,167.65398138882097,167.66993418081447,167.26138594118183,169.57376760752578,4502693
2024-11-22 11:24:38.580748,170.9661421106736,171.1039452037612,170.7817817541037,170.7840466600368,2936494
2024-11-25 11:24:38.580748,171.38816262249023,172.32765092276043,171.35850706807628,173.79222892423783,1056058
2024-11-26 11:24:38.580748,173.5214508464861,174.04743708260085,171.63490815837028,173.98717191280676,4409070
2024-11-27 11:24:38.580748,175.08809822643207,175.29624375921262,172.81168082475654,175.18395869984403,1977388
2024-11-28 11:24:38.580748,175.9371482644438,176.7690653382989,174.31637306185493,175.7846186253282,4498261
2024-11-29 11:24:38.580748,177.49536128088266,177.6434717592321,175.97268685788907,178.87720931308928,2753017
2024-12-02 11:24:38.580748,177.30508948466385,177.74265496711647,176.44427568081716,175.66644186866517,3208231
2024-12-03 11:24:38.580748,177.55572998731583,178.37968845711592,177.30381522108092,176.50232518516813,2008073
2024-12-04 11:24:38.580748,177.21024959530249,177.73296687569146,176.82304595505752,176.30344756184735,1916864
2024-12-05 11:24:38.580748,178.8303869064776,179.50163451277754,178.23959974282363,177.1360987210699,1945395
2024-12-06 11:24:38.580748,178.64483109631195,179.28508567113423,177.0160578024674,179.22373265245426,4312312
2024-12-09 11:24:38.580748,180.23070876868815,181.47149962940196,179.77074638600348,178.81227046766384,3942330
2024-12-10 11:24:38.580748,182.2383794551526,183.31294399148527,180.93569424459042,183.88146812649944,3821965
2024-12-11 11:24:38.580748,183.51771217389387,184.15338467510531,183.0045047952015,183.42806205806897,2705047
2024-12-12 11:24:38.580748,186.89281109997154,188.74088089127483,186.74540169210675,186.46321102803208,1720640
2024-12-13 11:24:38.580748,184.23297475499064,185.67387998054528,184.18981177897717,183.9901356137428,4978837
2024-12-16 11:24:38.580748,182.65046093931315,182.9279495847907,180.4938839829168,183.25767473249746,2329436
2024-12-17 11:24:38.580748,182.50760616701695,184.35415761619595,182.02582914827903,182.97209115565838,2707338
2024-12-18 11:24:38.580748,182.52362531989027,182.78841280758576,180.77260135006642,177.72579132519493,4200795
2024-12-19 11:24:38.580748,180.96805660684643,181.13905360954396,180.45384413824368,181.27960922078557,2891991
2024-12-20 11:24:38.580748,181.16787298302606,181.28345725192094,180.8554490061465,180.23232177956265,1761936
2024-12-23 11:24:38.580748,181.86392903457318,183.20770194030933,181.485440626981,182.48234762223424,3331561
2024-12-24 11:24:38.580748,184.95148983430823,185.11153485271973,184.79118985897696,186.07986945056086,3428314
2024-12-25 11:24:38.580748,185.79306898729925,186.39566075480354,184.33302373228204,186.85922271678248,3407578
2024-12-26 11:24:38.580748,186.69444489237415,187.45796462105213,186.14016788422842,185.44643101008373,1365932
2024-12-27 11:24:38.580748,183.7058509608342,183.7809045447624,182.73244350859403,183.09411955036117,3267197
2024-12-30 11:24:38.580748,180.96038009395434,182.88859520161307,179.44642180925408,182.74227523131094,2301221
2024-12-31 11:24:38.580748,180.4167954397319,180.88150727808758,180.28398508622462,181.12777783326837,4354494
2025-01-01 11:24:38.580748,180.96246577048484,182.41409524559975,180.52022466011275,178.96338526222453,3664300
2025-01-02 11:24:38.580748,180.52041166064268,180.54893376652186,179.6726636109426,180.63215430653344,1950797
2025-01-03 11:24:38.580748,184.14241529015072,185.53964373736125,184.10988808952652,184.45169288241408,1826370
2025-01-06 11:24:38.580748,185.80987934969738,186.78827915074086,185.09926794479952,188.27018269837558,4417386
2025-01-07 11:24:38.580748,187.15809421303135,187.57359220405516,186.92167477202673,186.03078587253682,1393459
2025-01-08 11:24:38.580748,185.45455143303795,186.09908243308334,183.74225425768313,186.73840371804636,1896844
2025-01-09 11:24:38.580748,186.52773479614982,187.96249630629748,186.3193664011221,186.68198566647118,1367881
2025-01-10 11:24:38.580748,184.72570267648896,185.6799272892423,184.2093540548184,185.29867776878234,4849759
2025-01-13 11:24:38.580748,187.0924641213254,188.03625214621007,186.33174517351574,187.05186446350126,1602331
2025-01-14 11:24:38.580748,189.83896902556688,189.91066348286301,189.53473952176023,189.58246547070914,4662390
2025-01-15 11:24:38.580748,190.13748086659692,190.30187781859746,189.94098399193197,190.95912042194524,2205771
2025-01-16 11:24:38.580748,188.44308497171252,189.2816874314972,188.18838055092158,190.52473142177308,3742518
2025-01-17 11:24:38.580748,188.67760948322422,188.8082258867899,188.4400001200277,187.88572513961006,4949946
2025-01-20 11:24:38.580748,187.10921258295468,188.28668325854036,186.30794837998795,188.055413843281,4915618
2025-01-21 11:24:38.580748,185.10065344249838,185.29397300051477,184.5532914799507,183.7252570581619,2712364
2025-01-22 11:24:38.580748,184.88802471163962,185.09792439745385,184.54669746187173,184.4905351968596,3810110
2025-01-23 11:24:38.580748,187.39344133752743,189.03897098841995,186.73683420022365,184.60476856822538,4479279
2025-01-24 11:24:38.580748,186.42943697374469,187.54845566291866,185.94550069973303,186.05168400375928,4825758
2025-01-27 11:24:38.580748,189.64376338530076,189.76849205329987,189.24982892503334,190.41209823928776,3470289
2025-01-28 11:24:38.580748,190.56449452386437,191.19015201089292,190.0628918249904,190.12521772843198,3082499
2025-01-29 11:24:38.580748,186.87115797893563,187.63047626407138,186.36105899171184,188.3415849498012,3988501
2025-01-30 11:24:38.580748,189.33242524256946,190.00149772067954,188.6551448590043,189.02214799682886,1623860
2025-01-31 11:24:38.580748,188.46664864204314,189.5520811304609,188.1696088566628,186.88020555273434,1615121
2025-02-03 11:24:38.580748,188.30985763986925,189.01832051025966,187.0819275262705,189.4893266264937,2755263
2025-02-04 11:24:38.580748,186.83517329576148,187.49459871425483,186.21477830195607,188.6024417227909,2023540
2025-02-05 11:24:38.580748,186.77429470539911,187.1459579581769,186.66691575847855,186.96151189714263,3752621
2025-02-06 11:24:38.580748,182.90959760800504,184.02857542176557,181.05991375455665,183.90415317444666,1969357
2025-02-07 11:24:38.580748,185.20787178240099,186.45415421550507,184.5762116987576,187.10519399275705,1071596
2025-02-10 11:24:38.580748,186.20594821785346,187.61715342135102,185.71784586239298,185.43202365489302,2339164
2025-02-11 11:24:38.580748,188.06231456844586,188.40076525415648,187.67228880102076,188.48540687031846,3466364
2025-02-12 11:24:38.580748,188.2743514424417,188.63667927601762,185.54634189510796,187.22735129984915,2199541
2025-02-13 11:24:38.580748,185.08940392936898,185.62746408324858,183.5029963202415,186.8180538078418,3441693
2025-02-14 11:24:38.580748,186.7623360680147,187.01743475588637,185.40626172599934,186.71178934316583,2774819
2025-02-17 11:24:38.580748,185.72874920269496,187.5788345094495,185.64961050115645,184.60259208116105,3746252
2025-02-18 11:24:38.580748,185.0249289770137,186.96148635876636,184.5004128384359,184.65136786540808,4205402
2025-02-19 11:24:38.580748,185.51153059204864,185.66184507482853,185.28668299555687,184.22035000699998,1822950
2025-02-20 11:24:38.580748,182.79098636594895,182.84870556037362,181.71939806004136,183.60627573369578,1837613
2025-02-21 11:24:38.580748,184.90097412243153,184.99157471669238,184.55555287697328,185.7789368155986,4266259
2025-02-24 11:24:38.580748,183.5854196116092,184.618499905129,183.41861453436456,183.92294491117482,3400838
2025-02-25 11:24:38.580748,183.5008132963106,184.05692305747962,183.345451126747,185.195690265224,4629113
2025-02-26 11:24:38.580748,187.21610227961781,187.68159051740173,185.09624217784602,186.11760365290993,1163908
2025-02-27 11:24:38.580748,184.72063431457403,185.3822369241839,183.26645367675914,184.61967061455096,1141716
2025-02-28 11:24:38.580748,183.47436291828373,183.8474570534711,182.3330127876069,183.5230719316448,1632257
2025-03-03 11:24:38.580748,182.07859055610396,183.07186498455593,181.66188122485661,183.72072055820834,3671447
2025-03-04 11:24:38.580748,182.5701014543692,183.4382305805939,182.13613373459313,182.64118430050993,2845803
2025-03-05 11:24:38.580748,182.04863314426427,182.38373195860066,181.5441058362707,183.40655857825817,2404326
2025-03-06 11:24:38.580748,187.190060668811,188.05249975767032,186.7358453136585,185.4793801499019,1068663
2025-03-07 11:24:38.580748,186.45771326034196,187.6224738913595,184.07592751162034,185.50604258425452,1272736
2025-03-10 11:24:38.580748,186.98191874592624,187.3280442359889,184.4051568910367,188.190498509571,1672457
2025-03-11 11:24:38.580748,184.87899770287925,185.70639336561334,183.56841614583965,185.3676089605785,2263425
2025-03-12 11:24:38.580748,190.55618123437267,191.94322962706855,190.44670641978988,190.1548605786963,3023476
2025-03-13 11:24:38.580748,194.8271146399625,195.53399828012616,193.2085368014117,196.1298804679604,4907915
2025-03-14 11:24:38.580748,198.55040055182897,198.7057521379651,198.48769287562456,196.74060672046807,3165065
2025-03-17 11:24:38.580748,196.3414979183738,196.41273574057962,195.26746518327457,197.01704017155166,2701798
2025-03-18 11:24:38.580748,196.52762235230247,196.63803190267507,195.89025139855863,194.85886069329126,1107932
2025-03-19 11:24:38.580748,193.57469460749417,194.6580695367112,193.29300913418297,192.82961650349037,4417498
2025-03-20 11:24:38.580748,191.90888874519774,192.2330776897164,191.35149535839614,192.0244476359255,4983834
2025-03-21 11:24:38.580748,193.2894289277817,194.00756671534637,192.75859280058955,194.08442946702607,3912143
2025-03-24 11:24:38.580748,189.86116365030782,190.83047952936346,189.3115388671728,189.19737452635587,4038761
2025-03-25 11:24:38.580748,186.88117468283735,187.65528567108794,186.57146144086963,188.7734596066075,3008545
2025-03-26 11:24:38.580748,186.98945670799648,188.88484079515277,186.6163656268713,188.15523209440065,2930495
2025-03-27 11:24:38.580748,186.4931448423606,187.12313694986622,185.70667412552575,183.9820453605546,2309004
2025-03-28 11:24:38.580748,187.54672312442082,189.25621612765573,186.83372948742905,185.58652679536425,4873263
2025-03-31 11:24:38.580748,184.2893707416961,184.56877397191903,184.06657943696425,185.22778792045884,4894764
2025-04-01 11:24:38.580748,185.56337159786452,186.07126447885506,184.44301659605173,184.69764998569798,1199434
2025-04-02 11:24:38.580748,187.37271075965356,187.7063329378273,186.77252393194544,185.5022183951193,2689100
2025-04-03 11:24:38.580748,185.03944809953552,185.6533500863904,184.88514704228345,183.81409011350314,2095427
2025-04-04 11:24:38.580748,185.28638762852276,186.2880420924187,184.7586082402791,184.4536499005096,1588169
2025-04-07 11:24:38.580748,186.5344191852498,186.89378062954762,186.40915298808812,186.76343229014552,4656960
2025-04-08 11:24:38.580748,184.5746821214405,184.6958866012732,184.0687004157232,185.9035444465852,2987823
2025-04-09 11:24:38.580748,188.98565732072203,189.69157033704,188.33359379502969,186.12285166153018,4935410
2025-04-10 11:24:38.580748,189.38181286361382,190.10175498517617,188.4181897579982,189.27691572454165,1620967
2025-04-11 11:24:38.580748,193.6922130381525,194.24050669206605,193.59250280117735,194.29973047446558,4896033
2025-04-14 11:24:38.580748,198.36169356448937,199.04281427631048,198.06485222479478,198.18971503823218,2747124
2025-04-15 11:24:38.580748,199.78601803512078,200.2781923550495,199.50969857968272,200.7234131979037,2505248
2025-04-16 11:24:38.580748,203.20313989224613,203.33423109577163,202.83963535885172,204.0168847109356,1422317
2025-04-17 11:24:38.580748,201.24154751027822,201.79037888533793,201.19035399255088,199.35946683943266,4746028
2025-04-18 11:24:38.580748,205.15883388345623,206.2233557445475,204.41686804385142,201.92958314955752,2620387
2025-04-21 11:24:38.580748,204.9058310356281,205.11991780158056,203.42249823644025,203.79505942504483,2911889
2025-04-22 11:24:38.580748,201.3409926204158,203.16006989189603,199.4502196013875,201.49338262034945,2664508
2025-04-23 11:24:38.580748,201.73299517006467,201.74457478279257,200.4544519872813,203.6711770712933,4033095
2025-04-24 11:24:38.580748,204.14559057396517,204.89121523403756,202.30186023537968,203.36760312820724,3628443
2025-04-25 11:24:38.580748,206.2861998979316,206.53743362060823,205.8632381411838,203.25473924849683,4804817
2025-04-28 11:24:38.580748,204.15628833329998,204.18617820099692,203.3705687451007,203.12547998580982,1733112
2025-04-29 11:24:38.580748,202.36064678862985,204.29292833345292,202.0319359143224,203.30916512917847,1139764
2025-04-30 11:24:38.580748,205.88645618078814,206.23869975623637,205.29216691447218,203.8559472709972,3637895
2025-05-01 11:24:38.580748,204.40896774402748,205.92898475288817,203.9173802367636,202.71786354003942,2651526
2025-05-02 11:24:38.580748,205.72019828107804,206.12399585240604,204.1197969088397,204.8544262013551,1012772
